,CPU Name,Year Released,Single Core Performance,Multi Core Performance,Clock Speed,Number of Cores,Number of Threads,Rolling Single Core Score,Rolling Multi Core Score,Rolling Average Clock Speed,Rolling Average Number of Cores,Rolling Average Number of Threads,Rolling Year,Rolling STD Single Core Score,Rolling STD Multi Core Score,Rolling STD Clock Speed,Rolling STD Number of Cores,Rolling STD Number of Threads,Rolling STD Year
437,Intel-Core-i7-8565U,2009.0,382.0,1077.0,2700.0,4.0,4.0,380.8,875.8,2926.0,2.8,2.8,2009.0,0.8366600265340199,292.0559877831654,192.04166214652457,1.095445115010332,1.0954451150103357,0.0
438,AMD-EPYC-7742,2009.0,382.0,772.0,1600.0,2.0,4.0,381.2,899.0,2646.0,2.8,3.2,2009.0,0.8366600265340199,274.2981954005539,614.0684000988814,1.095445115010332,1.0954451150103344,0.0
439,Intel-Core-i7-4800MQ,2009.0,383.0,705.0,1600.0,2.0,2.0,381.8,781.6,2406.0,2.4,2.8,2009.0,0.8366600265340199,169.72860689936877,756.7562355210559,0.8944271909999154,1.0954451150103357,0.0
440,Intel-Core-i7-4850HQ,2009.0,384.0,829.0,2530.0,2.0,4.0,382.4,813.6,2326.0,2.4,3.2,2009.0,1.140175425099101,157.86006461420334,707.0219232810252,0.8944271909999154,1.0954451150103344,0.0
441,Intel-Xeon-E5-1650-v2,2009.0,385.0,1260.0,2900.0,4.0,4.0,383.2,928.6,2266.0,2.8,3.6,2009.0,1.3038404810405035,232.53451356734217,621.9163930947631,1.095445115010332,0.894427190999917,0.0
442,Intel-Core-i5-4460,2009.0,385.0,679.0,2660.0,2.0,2.0,383.8,849.0,2258.0,2.4,3.2,2009.0,1.3038404810405035,237.11073362460934,615.1585161566081,0.8944271909999154,1.0954451150103344,0.0
443,Intel-Xeon-E5-1660-v2,2009.0,386.0,943.0,2500.0,4.0,4.0,384.6,883.2,2438.0,2.8,3.2,2009.0,1.140175425099101,235.5550890980716,494.2873658106182,1.095445115010332,1.0954451150103344,0.0
444,Intel-Core-i7-3770,2009.0,386.0,685.0,3330.0,2.0,2.0,385.2,879.2,2784.0,2.8,3.2,2009.0,0.8366600265340199,239.4748421024648,343.5549446595113,1.095445115010332,1.0954451150103344,0.0
445,Intel-Xeon-E5-2699-v4,2009.0,388.0,1195.0,1870.0,4.0,8.0,386.0,952.4,2652.0,3.2,4.0,2009.0,1.2247448713915527,273.7750901743993,537.5592990545321,1.095445115010332,2.449489742783178,0.0
446,Intel-Core-i7-3940XM,2009.0,387.0,1017.0,2700.0,4.0,4.0,386.4,903.8,2612.0,3.2,4.0,2009.0,1.140175425099101,222.23681063226329,521.6991470186624,1.095445115010332,2.449489742783178,0.0
447,Intel-Core-i7-4930K,2009.0,387.0,599.0,2400.0,2.0,2.0,386.8,887.8,2560.0,3.2,4.0,2009.0,0.8366600265340305,244.25642263817846,528.6303056011827,1.095445115010332,2.449489742783178,0.0
448,Intel-Core-i7-6700HQ,2009.0,388.0,841.0,2300.0,2.0,4.0,387.2,867.4,2520.0,2.8,4.0,2009.0,0.8366600265340305,242.7484294490913,541.7102546564906,1.095445115010332,2.449489742783178,0.0
449,AMD-EPYC-7702P,2009.0,388.0,1261.0,2830.0,4.0,4.0,387.6,982.6,2420.0,3.2,4.4,2009.0,0.5477225575050987,269.7235621891429,375.43308325186246,1.095445115010332,2.1908902300206634,0.0
450,Intel-Core-i7-2700K,2009.0,388.0,1271.0,3000.0,4.0,4.0,387.6,997.8,2646.0,3.2,3.6,2009.0,0.5477225575050987,286.3166079709671,292.54059547351693,1.095445115010332,0.894427190999917,0.0
451,AMD-EPYC-7601,2009.0,389.0,690.0,1100.0,2.0,2.0,388.0,932.4,2326.0,2.8,3.2,2009.0,0.7071067811864923,316.58142712420835,744.56698825559,1.095445115010332,1.0954451150103344,0.0
452,Intel-Core-i7-4820K,2009.0,389.0,980.0,2500.0,4.0,4.0,388.4,1008.6,2346.0,3.2,3.6,2009.0,0.5477225575050987,256.4045631419231,748.3849276942982,1.095445115010332,0.894427190999917,0.0
453,Intel-Core-i3-4170,2009.0,389.0,1252.0,1730.0,4.0,8.0,388.6,1090.8,2232.0,3.6,4.4,2009.0,0.5477225575050987,255.1189918449829,798.8554312264515,0.8944271909999154,2.1908902300206634,0.0
454,Intel-Core-i7-4720HQ,2009.0,389.0,654.0,2800.0,2.0,2.0,388.8,969.4,2226.0,3.2,4.0,2009.0,0.4472135954998698,295.16063423160017,793.3347338923211,1.095445115010332,2.449489742783178,0.0
455,Intel-Core-i5-6287U,2009.0,390.0,689.0,3200.0,2.0,2.0,389.2,853.0,2266.0,2.8,3.6,2009.0,0.4472135954998698,259.0347467039904,845.4466275289055,1.095445115010332,2.60768096208106,0.0
456,Intel-Core-i5-2500K,2009.0,390.0,677.0,3060.0,2.0,2.0,389.4,850.4,2658.0,2.8,3.6,2009.0,0.5477225575050987,261.13655431593725,583.4552253600956,1.095445115010332,2.60768096208106,0.0
457,Intel-Core-i3-4160,2009.0,391.0,803.0,2130.0,2.0,4.0,389.8,815.0,2584.0,2.4,3.6,2009.0,0.8366600265340305,250.97509836635277,630.1031661561461,0.8944271909999154,2.60768096208106,0.0
458,Intel-Xeon-E5-2640-v3,2009.0,392.0,1038.0,3200.0,3.0,3.0,390.4,772.2,2878.0,2.2,2.6,2009.0,1.1401754250991087,159.33831930832096,448.9097904924773,0.4472135954999569,0.894427190999921,0.0
459,AMD-Ryzen-5-1400,2009.0,391.0,877.0,1900.0,2.0,4.0,390.8,816.8,2698.0,2.2,3.0,2009.0,0.8366600265340411,148.84622937783962,631.3636036389806,0.4472135954999569,1.000000000000003,0.0
460,Intel-Xeon-E3-1280-V2,2009.0,393.0,846.0,2670.0,2.0,4.0,391.4,848.2,2592.0,2.2,3.4,2009.0,1.1401754250991165,130.58598699707582,567.247741291228,0.4472135954999569,0.8944271909999177,0.0
461,Intel-Pentium-G4400,2009.0,393.0,695.0,2830.0,2.0,2.0,392.0,851.8,2546.0,2.2,3.4,2009.0,0.9999999999999805,124.80665046382924,527.7594148852296,0.4472135954999569,0.8944271909999177,0.0
462,Intel-Core-i3-6100T,2009.0,393.0,698.0,3100.0,2.0,2.0,392.4,830.8,2740.0,2.2,3.0,2009.0,0.8944271909998964,142.63134297902565,514.7329404652473,0.4472135954999569,1.000000000000003,0.0
463,Intel-Xeon-E5-2678-v3,2010.0,394.0,712.0,1900.0,2.0,2.0,392.8,765.6,2480.0,2.0,2.8,2009.2,1.0954451150103157,88.4607257487776,551.3166059534212,0.0,1.0954451150103357,0.4472135954999452
464,Intel-Core-i7-3970X,2010.0,394.0,1346.0,3000.0,4.0,4.0,393.4,859.4,2700.0,2.4,2.8,2009.4,0.5477225575051311,279.17879575641206,476.39269515810156,0.8944271909999154,1.0954451150103357,0.5477225575051375
465,Intel-Core-i7-4770HQ,2010.0,395.0,1279.0,1500.0,4.0,4.0,393.8,946.0,2466.0,2.8,2.8,2009.6,0.8366600265340518,335.46609366670793,719.9166618435775,1.095445115010332,1.0954451150103357,0.5477225575051375
466,Intel-Core-i5-6500T,2010.0,395.0,1330.0,3000.0,4.0,4.0,394.2,1073.0,2500.0,3.2,3.2,2009.8,0.8366600265340518,336.8827689271157,744.983221287567,1.095445115010332,1.0954451150103344,0.4472135954999452
467,Intel-Xeon-E3-1268L-v3,2010.0,396.0,631.0,3203.0,2.0,2.0,394.8,1059.6,2520.6,3.2,3.2,2010.0,0.8366600265340518,356.30085601918,766.8257950799516,1.095445115010332,1.0954451150103344,0.0
468,Intel-Xeon-E3-1240-v2,2010.0,396.0,1304.0,3012.0,4.0,4.0,395.2,1178.0,2743.0,3.6,3.6,2010.0,0.8366600265340518,306.8444231202523,700.1978291882945,0.8944271909999154,0.894427190999917,0.0
469,Intel-Core-i5-4570T,2010.0,396.0,1235.0,2800.0,4.0,4.0,395.6,1155.8,2703.0,3.6,3.6,2010.0,0.5477225575051311,295.455072726803,687.4423612201971,0.8944271909999154,0.894427190999917,0.0
470,Intel-Xeon-E3-1505M-v6,2010.0,396.0,1242.0,2830.0,4.0,4.0,395.8,1148.4,2969.0,3.6,3.6,2010.0,0.44721359549990947,292.0416066248103,162.36378906640465,0.8944271909999154,0.894427190999917,0.0
471,Intel-Core-i5-4440,2010.0,396.0,1338.0,3000.0,4.0,4.0,396.0,1150.0,2969.0,3.6,3.6,2010.0,0.0,293.30444933549927,162.36378906640465,0.8944271909999154,0.894427190999917,0.0
472,Intel-Xeon-E5-2698-v4,2010.0,397.0,1020.0,3300.0,3.0,3.0,396.2,1227.8,2988.4,3.8,3.8,2010.0,0.44721359549990947,123.87978043248407,198.9793959182707,0.4472135954999569,0.4472135954999586,0.0
473,Intel-Core-i5-3570,2010.0,397.0,1252.0,2530.0,4.0,4.0,396.4,1217.4,2892.0,3.8,3.8,2010.0,0.5477225575051311,117.92285613908977,283.4960317182587,0.4472135954999569,0.4472135954999586,0.0
474,Intel-Xeon-E3-1245-V2,2010.0,398.0,1279.0,2660.0,4.0,4.0,396.8,1226.2,2864.0,3.8,3.8,2010.0,0.8366600265340518,121.16187519182947,301.2142094921817,0.4472135954999569,0.4472135954999586,0.0
475,Intel-Core-i3-4360T,2010.0,399.0,1090.0,2700.0,4.0,4.0,397.4,1195.8,2838.0,3.8,3.8,2010.0,1.1401754250991243,134.53698376283177,310.3546358603331,0.4472135954999569,0.4472135954999586,0.0
476,Intel-Core-i5-8250U,2010.0,399.0,1260.0,3000.0,4.0,4.0,398.0,1180.2,2838.0,3.8,3.8,2010.0,0.9999999999999893,117.35075628218361,310.3546358603331,0.4472135954999569,0.4472135954999586,0.0
477,Intel-Core-i7-5557U,2010.0,400.0,846.0,1500.0,2.0,4.0,398.6,1145.4,2478.0,3.6,4.0,2010.0,1.1401754250991243,183.74928571289868,573.1666424348158,0.8944271909999154,0.0,0.0
478,Intel-Core-i5-6500TE,2010.0,399.0,865.0,2400.0,2.0,4.0,399.0,1068.0,2452.0,3.2,4.0,2010.0,0.7071067811865174,207.58251371442748,573.1666424348158,1.095445115010332,0.0,0.0
479,Intel-Core-i7-3930K,2010.0,401.0,1253.0,2660.0,4.0,4.0,399.6,1062.8,2452.0,3.2,4.0,2010.0,0.8944271909998864,201.20313118836017,573.1666424348158,1.095445115010332,0.0,0.0
480,Intel-Core-i7-3770S,2010.0,401.0,765.0,2000.0,2.0,4.0,400.0,997.8,2312.0,2.8,4.0,2010.0,0.9999999999999716,239.13949903769657,582.8550420130206,1.095445115010332,0.0,0.0
481,Intel-Core-i5-7400T,2010.0,402.0,1497.0,2200.0,4.0,4.0,400.6,1045.2,2152.0,2.8,4.0,2010.0,1.1401754250991087,315.4238418382486,438.77101089292574,1.095445115010332,0.0,0.0
482,AMD-Ryzen-5-3550H,2010.0,402.0,1314.0,3000.0,4.0,4.0,401.0,1138.8,2452.0,3.2,4.0,2010.0,1.22474487139156,310.9408303841753,391.8162834798982,1.095445115010332,0.0,0.0
483,Intel-Xeon-E5-2698-v3,2010.0,404.0,1054.0,3000.0,3.0,3.0,402.0,1176.6,2572.0,3.4,3.8,2010.0,1.22474487139156,279.2029727635443,458.17027402484325,0.8944271909999154,0.4472135954999586,0.0
484,Intel-Xeon-Silver-4214,2010.0,404.0,1065.0,3400.0,3.0,3.0,402.6,1139.0,2720.0,3.2,3.6,2010.0,1.3416407864998436,279.0008960559096,593.295878967653,0.836660026534075,0.5477225575051679,0.0
485,Intel-Xeon-E5-1680-v4,2010.0,404.0,1925.0,2300.0,8.0,8.0,403.2,1371.0,2780.0,4.4,4.4,2010.0,1.0954451150102913,360.6126730995466,511.85935568278904,2.073644135332772,2.073644135332771,0.0
486,Intel-Core-i3-4340,2010.0,404.0,750.0,2800.0,2.0,2.0,403.6,1221.6,2900.0,4.0,4.0,2010.0,0.8944271909998667,441.114837655684,399.99999999999994,2.3452078799117144,2.3452078799117144,0.0
487,Intel-Xeon-E5-1660,2010.0,404.0,1381.0,3300.0,4.0,4.0,404.0,1235.0,2960.0,4.0,4.0,2010.0,0.0,445.6181100449133,439.3176527297759,2.3452078799117144,2.3452078799117144,0.0
488,Intel-Core-i7-8665U,2010.0,404.0,1138.0,2700.0,4.0,4.0,404.0,1251.8,2900.0,4.2,4.2,2010.0,0.0,438.61680314370136,452.7692569068708,2.2803508501982757,2.280350850198275,0.0
489,Intel-Core-i7-4710MQ,2010.0,404.0,714.0,3000.0,2.0,2.0,404.0,1181.6,2820.0,4.0,4.0,2010.0,0.0,499.80826323701416,370.13511046643487,2.449489742783178,2.449489742783178,0.0
490,Intel-Core-i7-6650U,2010.0,405.0,2013.0,2400.0,8.0,8.0,404.2,1199.2,2840.0,4.0,4.0,2010.0,0.4472135954998499,532.9790802648829,336.1547262794321,2.449489742783178,2.449489742783178,0.0
491,Intel-Core-i7-4710HQ,2010.0,405.0,747.0,3400.0,2.0,2.0,404.4,1198.6,2960.0,4.0,4.0,2010.0,0.5477225575050825,533.6124998535928,415.93268686170836,2.449489742783178,2.449489742783178,0.0
492,Intel-Core-i7-4712MQ,2010.0,407.0,4605.0,1800.0,12.0,24.0,405.0,1843.4,2660.0,5.6,8.0,2010.0,1.2247448713915527,1630.216642044854,606.630035524124,4.33589667773576,9.273618495495702,0.0
493,Intel-Xeon-E5-2680-v3,2010.0,407.0,895.0,2400.0,2.0,4.0,405.6,1794.8,2600.0,5.2,8.0,2010.0,1.341640786499837,1659.8560780983394,616.4414002968975,4.604345773288535,9.273618495495702,0.0
494,Intel-Xeon-E5-2680-v4,2010.0,408.0,633.0,3400.0,2.0,2.0,406.4,1778.6,2680.0,5.2,8.0,2010.0,1.341640786499837,1673.3818452463263,701.4271166700072,4.604345773288535,9.273618495495702,0.0
495,Intel-Core-i3-4150,2010.0,408.0,686.0,2800.0,2.0,2.0,407.0,1513.2,2760.0,4.0,6.8,2010.0,1.2247448713915527,1731.1464987111867,684.1052550594827,4.47213595499958,9.654014708917735,0.0
496,Intel-Core-i5-4460S,2010.0,409.0,1139.0,3200.0,4.0,4.0,407.8,1591.6,2720.0,4.4,7.2,2010.0,0.8366600265340199,1696.297674348462,641.8722614352484,4.33589667773576,9.444575162494074,0.0
497,Intel-Xeon-E5-2667-v2,2010.0,409.0,750.0,2300.0,2.0,2.0,408.2,820.6,2820.0,2.4,2.8,2010.0,0.8366600265340199,203.22967303029347,481.66378315169175,0.8944271909999159,1.0954451150103328,0.0
498,Intel-Xeon-E3-1230V2,2010.0,410.0,1251.0,3000.0,4.0,4.0,408.8,891.8,2940.0,2.8,2.8,2010.0,0.8366600265340199,282.65296743533406,421.9004621945797,1.0954451150103321,1.0954451150103328,0.0
499,Intel-Core-i5-3550,2010.0,411.0,1027.0,2400.0,4.0,4.0,409.4,970.6,2740.0,3.2,3.2,2010.0,1.140175425099101,244.8597557786906,384.7076812334268,1.095445115010332,1.0954451150103317,0.0
500,Intel-Core-i5-4308U,2010.0,411.0,740.0,2400.0,2.0,2.0,410.0,981.4,2660.0,3.2,3.2,2010.0,0.9999999999999627,229.9028055505196,409.87803063838385,1.095445115010332,1.0954451150103317,0.0
501,Intel-Core-i7-4700HQ,2010.0,411.0,1167.0,2100.0,4.0,4.0,410.4,987.0,2440.0,3.2,3.2,2010.0,0.8944271909998766,234.98616980579945,336.1547262794321,1.095445115010332,1.0954451150103317,0.0
502,Intel-Core-i3-8130U,2011.0,411.0,714.0,3000.0,2.0,2.0,410.8,979.8,2580.0,3.2,3.2,2010.2,0.4472135954998896,244.42524419543906,402.4922359499621,1.095445115010332,1.0954451150103317,0.4472135954999452
503,Intel-Core-i5-L16G7,2011.0,412.0,904.0,1700.0,2.0,4.0,411.2,910.4,2320.0,2.8,3.2,2010.4,0.4472135954998896,191.7610492253315,476.4451699828638,1.095445115010332,1.0954451150103317,0.5477225575051375
504,Intel-Core-i7-4600M,2011.0,414.0,1215.0,2800.0,4.0,4.0,411.8,948.0,2400.0,2.8,3.2,2010.6,1.3038404810405035,234.09720203368516,524.4044240850757,1.095445115010332,1.0954451150103317,0.5477225575051375
505,AMD-Ryzen-7-3780U-Microsoft-Surface-Edition,2011.0,414.0,895.0,2530.0,2.0,4.0,412.4,979.0,2426.0,2.8,3.6,2010.8,1.5165750888102905,208.53416986191976,527.6172855394334,1.095445115010332,0.8944271909999135,0.4472135954999452
506,Intel-Core-i5-4430,2011.0,414.0,1317.0,2830.0,4.0,4.0,413.0,1009.0,2572.0,2.8,3.6,2011.0,1.4142135623730774,249.1716275983283,515.7227937564908,1.095445115010332,0.8944271909999135,0.0
507,Intel-Xeon-E5-2660-v3,2011.0,415.0,758.0,3300.0,2.0,2.0,413.8,1017.8,2632.0,2.8,3.6,2011.0,1.0954451150103075,236.60874878161206,590.0593190519068,1.095445115010332,0.8944271909999135,0.0
508,Intel-Core-i7-4610M,2011.0,415.0,1404.0,3200.0,4.0,4.0,414.4,1117.8,2932.0,3.2,3.6,2011.0,0.5477225575051149,278.44873854984513,314.9126863116187,1.095445115010332,0.8944271909999135,0.0
509,Intel-Pentium-G3460,2011.0,416.0,1356.0,3000.0,4.0,4.0,414.8,1146.0,2972.0,3.2,3.6,2011.0,0.8366600265340411,297.2583051825466,306.54526582545674,1.095445115010332,0.8944271909999135,0.0
510,Intel-Core-i7-4700MQ,2011.0,416.0,969.0,1900.0,2.0,4.0,415.2,1160.8,2846.0,3.2,3.6,2011.0,0.8366600265340411,283.14430949605895,559.0885439713462,1.095445115010332,0.8944271909999135,0.0
511,Intel-Core-i7-4785T,2011.0,416.0,1313.0,2830.0,4.0,4.0,415.6,1160.0,2846.0,3.2,3.6,2011.0,0.5477225575051149,282.59777069184395,559.0885439713462,1.095445115010332,0.8944271909999135,0.0
512,Intel-Core-i5-3570S,2011.0,416.0,1327.0,2830.0,4.0,4.0,415.8,1273.8,2752.0,3.6,4.0,2011.0,0.4472135954998896,173.9100342130954,500.06999510068584,0.8944271909999155,0.0,0.0
513,Intel-Core-i7-6660U,2011.0,416.0,1352.0,2000.0,4.0,8.0,416.0,1263.4,2512.0,3.6,4.8,2011.0,0.0,165.5303597531281,518.9123240008855,0.8944271909999155,1.7888543819998284,0.0
514,Intel-Core-i7-3840QM,2011.0,416.0,735.0,2930.0,2.0,2.0,416.0,1139.2,2498.0,3.2,4.4,2011.0,0.0,275.2747718189955,503.1600143095633,1.095445115010332,2.1908902300206625,0.0
515,Intel-Core-i3-8145U,2011.0,417.0,778.0,3500.0,2.0,2.0,416.2,1101.0,2818.0,3.2,4.0,2011.0,0.4472135954998896,315.1610699309165,535.5091035640756,1.095445115010332,2.449489742783177,0.0
516,Intel-Core-i5-6267U,2011.0,417.0,1199.0,2600.0,4.0,4.0,416.4,1078.2,2772.0,3.2,4.0,2011.0,0.5477225575051149,299.73605055114746,544.0312491024757,1.095445115010332,2.449489742783177,0.0
517,Intel-Xeon-E5-2687W-v2,2011.0,419.0,825.0,1500.0,2.0,4.0,417.0,977.8,2506.0,2.8,4.0,2011.0,1.2247448713915674,278.91522009384863,781.7800202102891,1.095445115010332,2.449489742783177,0.0
518,Intel-Xeon-E3-1225-V2,2011.0,419.0,1814.0,2800.0,8.0,8.0,417.6,1070.2,2666.0,3.6,4.0,2011.0,1.3416407864998503,454.8875685265536,732.652714456174,2.6076809620810595,2.449489742783177,0.0
519,Intel-Xeon-E5-2670-v3,2011.0,419.0,943.0,1900.0,2.0,4.0,418.2,1111.8,2460.0,3.6,4.4,2011.0,1.0954451150102995,425.10551631330304,782.9431652425353,2.6076809620810595,2.1908902300206625,0.0
520,Intel-Core-i7-4558U,2011.0,419.0,752.0,2500.0,2.0,2.0,418.6,1106.6,2260.0,3.6,4.4,2011.0,0.8944271909998766,430.33626386815223,541.2947441089743,2.6076809620810595,2.1908902300206625,0.0
521,Intel-Xeon-E5-1607-v3,2011.0,422.0,1321.0,3000.0,4.0,4.0,419.6,1131.0,2340.0,3.6,4.4,2011.0,1.341640786499837,440.2300534947608,626.8971207462992,2.6076809620810595,2.1908902300206625,0.0
522,Intel-Xeon-E5-2623-v3,2011.0,421.0,763.0,3300.0,2.0,2.0,420.0,1118.6,2700.0,3.6,4.0,2011.0,1.4142135623730587,451.72701933800676,533.8539126015655,2.6076809620810595,2.449489742783177,0.0
523,Intel-Core-i5-6300HQ,2011.0,422.0,795.0,2300.0,2.0,2.0,420.6,914.8,2600.0,2.4,2.8,2011.0,1.516575088810273,239.63138358737547,556.7764362830022,0.8944271909999154,1.0954451150103333,0.0
524,AMD-Ryzen-5-PRO-2500U,2011.0,424.0,1196.0,1100.0,4.0,4.0,421.6,965.4,2440.0,2.8,2.8,2011.0,1.816590212458456,271.64738172859296,847.3488065725944,1.095445115010332,1.0954451150103333,0.0
525,Intel-Core-i3-4130,2011.0,424.0,1423.0,2400.0,4.0,4.0,422.6,1099.6,2420.0,3.2,3.2,2011.0,1.3416407864998106,303.718290525941,846.7585252006619,1.095445115010332,1.095445115010332,0.0
526,Intel-Xeon-E3-1270,2011.0,424.0,730.0,3060.0,2.0,2.0,423.0,981.4,2432.0,2.8,2.8,2011.0,1.4142135623730334,310.9297348276615,857.3913925390201,1.095445115010332,1.0954451150103333,0.0
527,Intel-Xeon-E5-1650,2011.0,425.0,1767.0,2800.0,6.0,6.0,423.8,1182.2,2332.0,3.6,3.6,2011.0,1.0954451150102509,434.33132514245375,753.737354786135,1.6733200530681507,1.67332005306815,0.0
528,Intel-Xeon-E5-1620,2011.0,425.0,1427.0,3200.0,4.0,4.0,424.4,1308.6,2512.0,4.0,4.0,2011.0,0.5477225575050013,382.326169650993,846.0023640628908,1.4142135623730947,1.414213562373093,0.0
529,Intel-Core-i5-8210Y,2011.0,425.0,789.0,2400.0,2.0,2.0,424.6,1227.2,2772.0,3.6,3.6,2011.0,0.5477225575050013,449.68566799487826,368.67329710734407,1.6733200530681507,1.67332005306815,0.0
530,AMD-Ryzen-7-PRO-3700U,2011.0,427.0,698.0,3500.0,2.0,2.0,425.2,1082.2,2992.0,3.2,3.2,2011.0,1.0954451150102509,486.1735286911453,416.31718676989544,1.7888543819998315,1.7888543819998315,0.0
531,Intel-Core-i7-3820,2011.0,424.0,774.0,2000.0,2.0,2.0,425.2,1091.0,2780.0,3.2,3.2,2011.0,1.0954451150102509,478.54310150706374,601.6643582596529,1.7888543819998315,1.7888543819998315,0.0
532,Intel-Xeon-E5-2667-v3,2011.0,428.0,968.0,2930.0,2.0,4.0,425.8,931.2,2806.0,2.4,2.8,2011.0,1.6431676725154418,294.3156468827301,605.5410803570638,0.8944271909999156,1.0954451150103333,0.0
533,Intel-Core-i5-3470,2011.0,429.0,1446.0,1870.0,4.0,8.0,426.6,935.0,2540.0,2.4,3.6,2011.0,2.0736441353327226,302.3309444962587,677.0893589475469,0.8944271909999156,2.6076809620810586,0.0
534,Intel-Xeon-E5-1620-v2,2011.0,429.0,756.0,1100.0,2.0,2.0,427.4,928.4,2280.0,2.4,3.6,2011.0,2.0736441353327226,306.6444194828921,942.0456464524424,0.8944271909999156,2.6076809620810586,0.0
535,Intel-Core-i5-4670T,2011.0,429.0,1386.0,2000.0,4.0,4.0,427.8,1066.0,1980.0,2.8,4.0,2011.0,2.1679483388678324,330.8201928540637,649.9615373235558,1.0954451150103321,2.449489742783177,0.0
536,Intel-Core-i5-4430S,2011.0,429.0,970.0,2400.0,2.0,4.0,428.8,1105.2,2060.0,2.8,4.4,2011.0,0.4472135954997109,297.50495794188015,677.0893589475469,1.0954451150103321,2.1908902300206625,0.0
537,Intel-Core-i5-5287U,2011.0,432.0,670.0,2300.0,2.0,2.0,429.6,1045.6,1934.0,2.8,4.0,2011.0,1.3416407864997841,355.96741423900005,513.595171316865,1.0954451150103321,2.449489742783177,0.0
538,Intel-Xeon-E5-2683-v4,2011.0,432.0,2322.0,3100.0,8.0,8.0,430.2,1220.8,2180.0,3.6,4.0,2011.0,1.6431676725154256,674.9542206698169,725.9476565152614,2.6076809620810595,2.449489742783177,0.0
539,Intel-Core-i7-2600,2011.0,432.0,1363.0,3000.0,4.0,4.0,430.8,1342.2,2560.0,4.0,4.4,2011.0,1.6431676725154256,623.0459052108439,472.2287581247038,2.4494897427831783,2.1908902300206625,0.0
540,Intel-Core-i7-4578U,2011.0,433.0,1346.0,3000.0,4.0,4.0,431.6,1334.2,2760.0,4.0,4.4,2011.0,1.516575088810226,622.599550272886,378.15340802378074,2.4494897427831783,2.1908902300206625,0.0
541,AMD-Athlon-200GE,2011.0,434.0,817.0,2600.0,2.0,2.0,432.6,1303.6,2800.0,4.0,4.0,2011.0,0.8944271909997574,648.2077599041837,339.1164991562634,2.4494897427831783,2.449489742783177,0.0
542,Intel-Xeon-Silver-4112,2011.0,434.0,1355.0,3200.0,4.0,4.0,433.0,1440.6,2980.0,4.4,4.4,2011.0,0.9999999999998561,544.9865135946025,228.0350850198276,2.1908902300206647,2.1908902300206625,0.0
543,AMD-EPYC-7551,2012.0,435.0,684.0,3600.0,2.0,2.0,433.6,1113.0,3080.0,3.2,3.2,2011.2,1.1401754250990075,334.29403225304486,363.318042491699,1.0954451150103328,1.095445115010332,0.4472135954999452
544,AMD-EPYC-7501,2012.0,436.0,2948.0,1800.0,8.0,16.0,434.4,1430.0,2840.0,4.0,5.6,2011.4,1.1401754250990075,901.289354203188,684.1052550594828,2.4494897427831783,5.899152481501049,0.5477225575051375
545,Intel-Core-i7-4750HQ,2012.0,436.0,1078.0,2500.0,4.0,4.0,435.0,1376.4,2740.0,4.0,5.6,2011.6,0.9999999999998561,915.3924295076947,691.3754406977442,2.4494897427831783,5.899152481501049,0.5477225575051375
546,Intel-Core-i5-4340M,2012.0,437.0,763.0,3060.0,2.0,2.0,435.6,1365.6,2832.0,4.0,5.6,2011.8,1.1401754250990075,923.9211546447023,698.6558523336078,2.4494897427831783,5.899152481501049,0.4472135954999452
547,Intel-Core-i5-4570R,2012.0,437.0,953.0,2670.0,2.0,4.0,436.2,1285.2,2726.0,3.6,5.6,2012.0,0.8366600265338925,942.3808678023975,668.4160381080035,2.6076809620810595,5.899152481501049,0.0
548,AMD-Ryzen-7-3700U,2012.0,439.0,823.0,1800.0,2.0,2.0,437.0,1313.0,2366.0,3.6,5.6,2012.0,1.2247448713914657,922.04256951618,555.1396220771852,2.6076809620810595,5.899152481501049,0.0
549,AMD-Ryzen-5-PRO-3500U,2012.0,439.0,1211.0,3200.0,4.0,4.0,437.6,965.6,2646.0,2.8,3.2,2012.0,1.3416407864997575,183.2997545006533,551.3438128790419,1.0954451150103324,1.0954451150103315,0.0
550,Intel-Core-i7-3820QM,2012.0,439.0,912.0,2670.0,2.0,4.0,438.2,932.4,2680.0,2.4,3.2,2012.0,1.095445115010186,172.57114474905637,545.298083620326,0.8944271909999159,1.0954451150103315,0.0
551,Intel-Core-i5-4210H,2012.0,440.0,952.0,1700.0,2.0,4.0,438.8,970.2,2408.0,2.4,3.6,2012.0,1.095445115010186,144.62606957253513,639.4294331667882,0.8944271909999159,0.8944271909999132,0.0
552,Intel-Core-i3-4170T,2012.0,440.0,1373.0,3160.0,4.0,4.0,439.4,1054.2,2506.0,2.8,3.6,2012.0,0.5477225575048716,229.3135408125734,721.8587119374539,1.0954451150103324,0.8944271909999132,0.0
553,Intel-Core-i7-4702HQ,2012.0,441.0,2140.0,2400.0,4.0,8.0,439.8,1317.6,2626.0,3.2,4.8,2012.0,0.8366600265338819,497.22962502248373,617.4787445734469,1.0954451150103324,1.7888543819998282,0.0
554,Intel-Xeon-E5-2620-v3,2012.0,442.0,771.0,3160.0,2.0,2.0,440.4,1229.6,2618.0,2.8,4.4,2012.0,1.1401754250989997,556.2457190846504,608.3748844257133,1.0954451150103324,2.190890230020662,0.0
