,Rolling singlescore Average,Rolling singlescore Standard Deviation,Rolling multiscore Average,Rolling multiscore Standard Deviation,Rolling clkspd Average,Rolling clkspd Standard Deviation,Rolling numcores Average,Rolling numcores Standard Deviation,Rolling numthreads Average,Rolling numthreads Standard Deviation,Rolling year Average,Rolling year Standard Deviation
132,-2.4714173845484124,-5.493365275351668,-3.526808546606601,-4.132657300911683,-1.3235560204864674,-1.0540555898773452,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
133,-2.4662022488693043,-6.11974675959937,-3.674883258374434,-4.193605825279014,-1.2968877734043058,-1.0267302550991604,-3.2386784521643803,-3.40617254708874,-3.564826805443958,-3.896587173594603,-2.246014741505656,
134,-2.4623086683501723,-6.354748574222255,-3.4647807928894885,-3.9536714005938083,-1.5004867286455457,-1.5535105699928087,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
135,-2.4597213447852213,-6.610161386105281,-3.461920924400726,-3.9616624314547138,-1.3235560204864674,-1.1133089967878194,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
136,-2.458430189021602,-6.610161386105281,-3.5354798582726885,-3.8582202109043107,-1.1968043148473235,-1.4808878999139332,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
137,-2.4571406981917296,-6.812893940159398,-3.51018766537056,-3.7959538625209754,-1.1502842992124307,-1.6710229308795592,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
138,-2.4507180685352625,-5.426599579039409,-3.544743949232487,-3.730944294426143,-1.1968043148473235,-1.7070655865987472,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
139,-2.44560950059254,-5.2238670249853225,-3.7803746555192608,-3.9608133987024483,-1.1968043148473235,-1.7070655865987472,-3.2386784521643803,-3.40617254708874,-3.970291913552122,-4.099319727648686,-2.246014741505656,
140,-2.4392602729138813,-5.129246025166057,-3.7849663329864334,-3.9578030689941004,-1.2709122870010454,-2.709309308697309,-3.2386784521643803,-3.40617254708874,-3.970291913552122,-4.099319727648686,-2.246014741505656,
141,-2.4329511037206166,-5.278867472592486,-3.7882590590434093,-3.95496307024434,-1.220901866426384,-2.709309308697309,-3.2386784521643803,-3.40617254708874,-3.970291913552122,-4.099319727648686,-2.246014741505656,
142,-2.425432271306589,-6.186512455911634,-4.06457240388843,-5.966819143195274,-1.2063737658634741,-2.8751740025522645,-3.931825632724326,,-4.663439094112068,,-2.246014741505656,
143,-2.422938504428187,-6.186512455911634,-4.163192402932414,-4.870119151287264,-1.1367400741046734,-2.3297669357440993,-4.624972813284272,-4.099319727648687,-5.356586274672012,-4.792466908208632,-2.246014741505656,
144,-2.4192094758683202,-6.186512455911634,-3.9259453207234007,-4.099797979107939,-1.1367400741046734,-2.3297669357440993,-3.526360524616161,-3.2034399930346575,-4.257973986003902,-3.896587173594603,-2.246014741505656,
145,-2.415494301316457,-5.876992851708512,-4.076821025964629,-3.948591702936745,-1.1145662166103514,-2.1554526173980886,-3.931825632724326,-3.0918682173775527,-4.663439094112068,-3.785015397937498,-2.246014741505656,
146,-2.4117928782132707,-6.008174983942264,-4.06457240388843,-3.947765775122558,-1.1145662166103514,-2.1554526173980886,-3.931825632724326,-3.0918682173775527,-4.663439094112068,-3.785015397937498,-2.246014741505656,
147,-2.408105105134086,-5.876992851708512,-4.234793553748298,-3.8900274230947454,-1.0224509277025458,-2.0566184029946646,-4.624972813284272,-3.02928664590055,-5.356586274672012,-3.7224338264604953,-2.246014741505656,
148,-2.4044308817722015,-6.186512455911634,-4.073306083857185,-3.954967790388649,-1.0632729222228008,-2.092111029231955,-3.931825632724326,-3.0918682173775527,-4.663439094112068,-3.785015397937498,-2.246014741505656,
149,-2.40077010892252,-6.186512455911634,-4.3424476483932235,-4.628462038513737,-0.9832302145492643,-2.6605261864341276,,-3.896587173594604,,-4.589734354154549,-2.246014741505656,
150,-2.398337017697879,-6.186512455911634,-4.136675697789775,-4.864431699997557,-1.127811443360372,-1.4997611360393976,-4.624972813284272,-4.0993197276486875,-5.356586274672012,-4.792466908208633,-2.246014741505656,
151,-2.3946984448539705,-6.186512455911634,-3.8880648169598957,-4.028053779619997,-1.1732738174371293,-1.4508093728384235,-3.526360524616161,-3.2034399930346575,-4.257973986003902,-3.896587173594603,-2.246014741505656,
152,-2.3910730632396535,-5.876992851708512,-3.7647899245025624,-4.287158645431097,-1.2455944790167555,-1.6887531621389884,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-2.246014741505656,
153,-2.386259576208106,-5.742860858411167,-3.6731180328498647,-4.3022307936437665,-1.4081134085145304,-1.400518624581454,-3.2386784521643803,-3.4061725470887403,-3.564826805443958,-3.896587173594603,-2.246014741505656,
154,-2.382664605290247,-5.742860858411167,-3.6643383451978186,-4.323916678740812,-1.6763773951092096,-1.6710229308795592,-3.2386784521643803,-3.4061725470887403,-3.564826805443958,-3.896587173594603,-2.246014741505656,
155,-2.3790825119077423,-6.1197467595993755,-3.6742945035737944,-4.299986501556205,-1.5004867286455457,-1.5193066519691325,-3.2386784521643803,-3.4061725470887403,-3.564826805443958,-3.896587173594603,-2.246014741505656,
156,-2.3767015584020004,-6.81289394015942,-3.859327207192539,-5.086356751699127,-1.4081134085145304,-1.3495993414436303,-3.931825632724326,,-3.970291913552122,-4.099319727648686,-2.246014741505656,
157,-2.3743262603730932,-6.81289394015942,-3.622677541737007,-4.041574147028997,-1.3935146090933774,-1.3211933100440578,-3.2386784521643803,-3.4061725470887403,-3.564826805443958,-3.896587173594603,-2.246014741505656,
158,-2.373140723778991,-6.610161386105296,-3.6819754866839256,-4.036031614983094,-1.1849698572003207,-1.4686574270250463,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-2.246014741505656,
159,-2.3719565910177747,-6.610161386105296,-3.540101175868286,-3.9825101306786257,-1.0325012635560469,-4.0701780641390215,-3.0155349008501706,-3.4061725470887403,-3.747148362237912,-4.099319727648686,-2.246014741505656,
160,-2.3695925237228943,-6.354748574222264,-3.395628825069372,-4.0454433616930325,-1.0325012635560469,-4.0701780641390215,-2.6790626642289577,-3.294600771431635,-3.4106761256166993,-3.987747951991581,-2.246014741505656,
161,-2.3672340320636014,-6.610161386105296,-3.2588732370896545,-4.272315909510212,-1.1849698572003207,-1.4686574270250463,-2.427748235948052,-3.4061725470887403,-3.159361697335793,-4.099319727648686,-2.246014741505656,
162,-2.364881089801574,-6.186512455911648,-3.3537561577548156,-4.374935104386449,-1.3509549946745818,-1.2204940067405277,-2.6790626642289577,-3.294600771431635,-3.159361697335793,-4.099319727648686,-2.246014741505656,
163,-2.3613620245863784,-5.876992851708518,-3.3115169705750764,-4.716034467812829,-1.602269422955488,-1.3211933100440578,-2.6790626642289577,-3.294600771431635,-2.958691001873642,-4.792466908208633,-2.246014741505656,
164,-2.3578552997771687,-6.008174983942272,-3.2976899914412394,-4.670303118109253,-1.7989797172015423,-1.7070655865987472,-2.545531271604435,-3.2034399930346575,-2.871679624884012,,-2.246014741505656,
165,-2.354360829127395,-5.876992851708518,-3.4208895277228635,-4.28046385785299,-1.843431479772376,-1.933125490737785,-2.833213344056216,-3.2034399930346575,-3.054001181677967,-4.099319727648686,-2.246014741505656,
166,-2.3508785272915205,-6.186512455911648,-3.5789308177901633,-4.39432937836482,-1.6386370671263624,-1.7556557698214572,-3.2386784521643803,-3.4061725470887403,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
167,-2.3462542415944068,-5.805442429888175,-3.4953138165473536,-4.168378853844958,-1.4379663716642115,-1.7556557698214572,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
168,-2.3428000067263195,-5.714281651491194,-3.559852337684925,-4.076818217373419,-1.2709122870010454,-2.338590598845949,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
169,-2.338212842719413,-5.714281651491194,-3.5499279940200745,-4.044474233234994,-1.1732738174371293,,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
170,-2.3336466247398318,-5.613946303760115,-3.333459477919917,-3.832202406216752,-1.127811443360372,-4.266188867907756,-2.545531271604435,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
171,-2.3291011623681572,-6.00817498394226,-3.271383173496327,-3.997651356167221,-1.220901866426384,-1.8201245545094433,-2.545531271604435,-3.2034399930346575,-3.054001181677967,-4.099319727648686,-2.246014741505656,
172,-2.325705573367019,-5.876992851708509,-3.41951997717782,-3.7949313712895125,-1.1968043148473235,-1.7556557698214572,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
173,-2.3223214753827786,-6.186512455911628,-3.4122472178487406,-3.8105772604381793,-1.1732738174371293,-1.7070655865987472,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
174,-2.320071755648763,-6.6101613861052515,-3.5431939618387305,-3.840642537405976,-1.1058325366415969,-1.5193066519691325,-3.2386784521643803,-3.4061725470887403,-3.564826805443958,-3.896587173594603,-2.246014741505656,
175,-2.3189487909041393,-6.812893940159355,-3.810267283107794,-4.874203899713112,-1.127811443360372,-1.5327342161021664,-3.931825632724326,,-3.970291913552122,-4.099319727648686,-2.246014741505656,
176,-2.3167066374984495,-6.812893940159355,-3.907940333209787,-5.866042691004474,-1.0224509277025458,-2.819802423905553,-3.931825632724326,,-4.663439094112068,,-2.246014741505656,
177,-2.3144695001000932,-6.119746759599359,-3.8714399309902605,-7.216334158581348,-1.0224509277025458,-2.819802423905553,-3.931825632724326,,-4.663439094112068,,-2.246014741505656,
178,-2.3122373563161522,-6.008174983942251,-3.8650090406599698,-7.09799301914377,-0.9271407478982208,-1.7357109960598387,-3.931825632724326,,-4.663439094112068,,-2.246014741505656,
179,-2.3088984550506377,-5.876992851708506,-3.8829757474524245,-7.716219719311875,-0.9832302145492643,-1.7070655865987472,-3.931825632724326,,-4.663439094112068,,-2.246014741505656,
180,-2.303358274675022,-5.591720422474701,-3.5800014817040036,-3.7768874252030264,-1.0632729222228008,-1.3211933100440578,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-2.246014741505656,
181,-2.29894812419747,-5.591720422474701,-3.4643035798047936,-3.7763804185982592,-1.1502842992124307,-1.1489381742911058,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
182,-2.2956532283006172,-5.66160139366228,-3.448212366542256,-3.803502223354898,-1.127811443360372,-1.1227929801615435,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
183,-2.291276853700818,-5.917014205545286,-3.3131563152045094,-3.828559094415604,-1.220901866426384,-1.5193066519691325,-2.545531271604435,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
184,-2.2869195483318623,-6.119746759599389,-3.390741012627777,-3.579538734361571,-1.220901866426384,-1.5193066519691325,-2.6790626642289577,-2.9480271811516623,-3.4106761256166993,-3.6411743617116077,-2.246014741505656,
185,-2.2847479948183547,-6.008174983942277,-3.622677541737007,-3.8516495505114214,-1.084326331420633,-1.7070655865987472,-3.0155349008501706,-3.0007074389805752,-3.747148362237912,-3.6938546195405206,-2.246014741505656,
186,-2.2825811467332646,-6.119746759599389,-3.4972842605346526,-3.567030883304445,-0.9641820195785697,-3.4890334390582054,-3.0155349008501706,-3.0007074389805757,-3.747148362237912,-3.693854619540521,-2.246014741505656,
187,-2.2793396528090932,-6.354748574222273,-3.501236834850476,-3.5638339192869557,-0.9454898865664172,-3.0317377794058946,-3.0155349008501706,-3.0007074389805757,-3.747148362237912,-3.693854619540521,-2.246014741505656,
188,-2.27718447956111,-6.610161386105301,-3.666088126921607,-3.6492092809955055,-0.9454898865664172,-3.0317377794058946,-3.526360524616161,-3.2034399930346575,-4.257973986003902,-3.896587173594603,-2.246014741505656,
189,-2.276108632227647,-6.610161386105301,-3.5478511500752354,-3.832758587964767,-0.9217010246024029,-5.2615386123537915,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-2.246014741505656,
190,-2.2739604036893573,-6.354748574222273,-3.378843978715931,-3.737762045615212,-1.0570423724721647,-1.446262745702998,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
191,-2.271816780146106,-6.610161386105301,-3.3636296013460294,-3.685380226029255,-1.0993319720385035,-1.4785429978256408,-2.833213344056216,-3.2034399930346575,-3.564826805443958,-3.896587173594603,-2.246014741505656,
192,-2.269677741897356,-6.186512455911648,-3.263936539046201,-3.7777875593792474,-1.1896868470784596,-1.6406309917613826,-2.545531271604435,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
193,-2.2664777391666857,-5.876992851708513,-3.263936539046201,-3.7777875593792474,-1.2381224641780544,-1.8068493645169905,-2.545531271604435,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-2.246014741505656,
194,-2.2632879437985856,-6.00817498394226,-3.101398086115425,-3.8481510596222086,-1.1968043148473235,-1.5824894457844079,-2.322387720290225,-3.4061725470887407,-3.054001181677967,-4.099319727648686,-2.246014741505656,
195,-2.25905064932307,-5.613946303760115,-3.1289906845348336,-3.853827317551532,-1.0632729222228008,-2.4613942423914335,-2.427748235948052,-3.4061725470887407,-3.159361697335793,-4.099319727648686,-2.246014741505656,
196,-2.254831233780362,-5.714281651491198,-3.307022580987237,-3.8784467103836615,-1.0105223568372719,-2.2926232868125367,-2.6790626642289577,-3.2946007714316354,-3.4106761256166993,-3.987747951991581,-2.246014741505656,
197,-2.249581877894218,-5.493365275351677,-3.4099852851946766,-3.7997852474327662,-0.9717578133870275,-2.7891867524019873,-3.0155349008501706,-3.4061725470887407,-3.747148362237912,-4.099319727648686,-2.1507045617013105,-0.20273255405405852
198,-2.246445440404088,-5.613946303760128,-3.40054064561658,-3.81761561060314,-0.9473434552157403,-3.341019125095989,-3.0155349008501706,-3.4061725470887407,-3.747148362237912,-4.099319727648686,-2.0636931847116635,0.0
199,-2.242278767709242,-6.008174983942286,-3.623236669512267,-4.421304059520381,-1.1080088160641923,-1.544966742132511,-3.526360524616161,-4.099319727648689,-4.257973986003902,-4.792466908208634,-1.9836504770382002,0.0
200,-2.240201923764403,-6.1197467595993995,-3.611007500985855,-4.335830029572767,-1.2480976092348741,-1.287141494218153,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-1.9095425048844592,-0.20273255405405852
201,-2.2381293841624306,-6.812893940159487,-3.6221187264109256,-4.315380549414533,-1.3154806064809217,-1.4562211234359663,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-1.840549633397492,
202,-2.237094722921654,-6.354748574222291,-3.608248878546775,-4.3373105800122245,-1.4908558355845842,-1.4816304851133457,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-1.7760111122599065,-0.20273255405405852
203,-2.2350286064841827,-6.6101613861053305,-3.6121130842936044,-4.3309826272659935,-1.4687380303309652,-1.3952067142760163,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-1.715386490443459,0.0
204,-2.2339971468775195,-6.6101613861053305,-3.611007500985855,-4.332617538785601,-1.2968877734043058,-1.3952067142760163,-3.2386784521643803,-3.4061725470887403,-3.970291913552122,-4.099319727648686,-1.6582280766035624,0.0
205,-2.2329667500836234,-6.812893940159487,-3.781684413401324,-7.242102431803949,-1.2063737658634741,-1.6528255710253328,-3.931825632724326,,-4.663439094112068,,-1.6041608553332733,-0.20273255405405852
206,-2.2309091361889437,-6.812893940159487,-3.761573453411728,-8.322846038371372,-1.3074698827348432,-1.5158685468991857,-3.931825632724326,,-4.663439094112068,,-1.5528675609457108,
207,-2.2298819147324136,-6.6101613861053305,-3.676061808893878,-5.008093167077865,-1.3074698827348432,-1.5158685468991857,-3.931825632724326,,-3.970291913552122,-4.099319727648686,-1.5528675609457108,
208,-2.2278306319618557,-6.18651245591166,-3.6825687824592643,-4.982262466924519,-1.3074698827348432,-1.5158685468991857,-3.931825632724326,,-3.970291913552122,-4.099319727648686,-1.5528675609457108,
209,-2.2257835483401314,-6.18651245591166,-3.70113774966209,-4.92078243705911,-1.2812216566599066,-1.4283331058832507,-3.931825632724326,,-3.970291913552122,-4.099319727648686,-1.5528675609457108,
210,-2.2247615758444383,-6.6101613861053305,-3.4458676995830015,-3.7962702185072783,-1.1968043148473235,-1.3211933100440578,-3.2386784521643803,-3.4061725470887403,-3.564826805443958,-3.896587173594603,-1.5528675609457108,
211,-2.2227207588095856,-6.18651245591166,-3.27769732233529,-3.6991248424427985,-1.3235560204864674,-0.9079148330138356,-2.833213344056216,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-1.5528675609457108,
212,-2.2196673213226954,-5.87699285170852,-3.144809446303526,-3.556541138630234,-1.1732738174371293,-0.9759654851280596,-2.545531271604435,-3.2034399930346575,-3.2771447329921766,-3.896587173594603,-1.5528675609457108,
213,-2.217636863772313,-5.742860858411174,-3.0189329275230885,-3.7772530503952217,-1.3235560204864674,-0.9759654851280596,-2.322387720290225,-3.4061725470887407,-3.054001181677967,-4.099319727648686,-1.5528675609457108,
214,-2.215610520627081,-5.742860858411174,-3.007688317324114,-3.856408210115377,-1.2709122870010454,-0.8789268777422884,-2.322387720290225,-3.4061725470887407,-3.054001181677967,-4.099319727648686,-1.5528675609457108,
215,-2.211570111090076,-6.354748574222273,-3.0794047492781065,-3.9026643523330367,-1.2709122870010454,-0.8789268777422884,-2.427748235948052,-3.4061725470887407,-3.159361697335793,-4.099319727648686,-1.5528675609457108,
216,-2.209556011718375,-6.610161386105301,-3.039310292076228,-3.788201339863102,-0.9454898865664172,-1.2601942012245382,-2.427748235948052,-3.4061725470887407,-3.159361697335793,-4.099319727648686,-1.5528675609457108,
217,-2.2085504812163554,-6.610161386105301,-3.2033348864624798,-3.7410307255572075,-0.8236000689573807,-1.0294004699508774,-2.6790626642289577,-3.2946007714316354,-3.4106761256166993,-3.987747951991581,-1.5528675609457108,
218,-2.2065424484131104,-6.354748574222273,-3.338915944763191,-3.7374832622069123,-0.8236000689573807,-1.0294004699508774,-3.0155349008501706,-3.4061725470887407,-3.747148362237912,-4.099319727648686,-1.5528675609457108,
